id,filtered_words,features,label_index
R170,"['happen', 'exist', 'financial', 'east', 'son', 'ahead', 'reach.', 'agree', 'hold', 'environment', 'mention.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[209,1020,1073,2227,2389,2407,3614,4506,4687,4704,6576,6602,6925,7407,8268,9462,9472],[3.914021008090819,2.4324164671666035,4.830311739964974,2.7200985396183848,4.42484663185681,3.914021008090819,0.667530016189645,0.691153161953081,0.691153161953081,3.8187108282864943,4.137164559405029,4.137164559405029,4.270695952029551,3.8187108282864943,3.3262343431887,0.691153161953081,5.523458920524919])",1.0
F110,"['exist', 'like', 'table', 'increase', 'series', 'southern', 'charge.', 'education', 'analysis', 'management', 'company', 'industry.', 'ahead', 'represent', 'floor', 'sound.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,662,942,1241,1296,3330,3486,3743,3931,4319,4463,4722,4921,5401,5530,5850,6602,7281,7936,7963,8268,8338,8717],[0.691153161953081,5.117993812416755,4.830311739964974,3.8187108282864943,4.137164559405029,4.137164559405029,2.849310271098391,4.137164559405029,3.5085558999826545,3.8187108282864943,4.270695952029551,5.117993812416755,2.849310271098391,3.914021008090819,4.137164559405029,0.691153161953081,4.137164559405029,0.6792718340663283,0.691153161953081,4.137164559405029,3.3262343431887,0.691153161953081,4.607168188650764])",0.0
F048,"['share', 'week', 'land', 'summer', 'day.', 'year', 'exist', 'goal', 'report', 'role', 'summer.', 'rate', 'leave', 'bag', 'image', 'none', 'ask', 'upon.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[253,415,503,1842,2191,2913,3350,3507,3892,3947,5087,5089,5122,5303,5850,6505,6602,6747,7148,7281,7936,8338,8899,9481,9831],[4.607168188650764,3.914021008090819,0.691153161953081,4.830311739964974,5.523458920524919,3.7316994512968646,3.8187108282864943,4.137164559405029,2.5530444549552183,4.137164559405029,4.607168188650764,3.8187108282864943,5.117993812416755,4.270695952029551,0.691153161953081,4.830311739964974,4.137164559405029,2.5530444549552183,4.607168188650764,0.6792718340663283,0.691153161953081,0.691153161953081,4.830311739964974,4.019381523748645,3.6516567436233283])",0.0
F082,"['dog', 'child', 'movement', 'later.', 'health', 'natural', 'four', 'clearly.', 'alone', 'assume', 'argue.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1243,1985,2492,2664,3059,4377,4988,5294,5850,7244,7281,7509,7936,8338,8805,9564],[0.691153161953081,4.019381523748645,5.523458920524919,4.42484663185681,3.914021008090819,3.577548771469606,2.60568818844064,4.42484663185681,4.137164559405029,0.691153161953081,3.8187108282864943,0.6792718340663283,4.607168188650764,0.691153161953081,0.691153161953081,4.270695952029551,4.270695952029551])",0.0
F187,"['turn', 'expect', 'opportunity', 'occur.', 'center', 'eight', 'summer', 'special', 'education.', 'difference', 'newspaper', 'too.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,1055,1256,1480,2516,3238,3691,3886,5047,5850,6976,7281,7860,7866,7936,8338,8482,9481,9873],[0.691153161953081,4.42484663185681,3.125563647726549,4.137164559405029,5.523458920524919,4.270695952029551,4.270695952029551,4.137164559405029,2.661258039595451,0.691153161953081,3.7316994512968646,0.6792718340663283,2.958509563063383,4.42484663185681,0.691153161953081,0.691153161953081,4.830311739964974,4.019381523748645,5.117993812416755])",0.0
F027,"['make', 'woman', 'wonder', 'picture', 'new', 'work', 'evening', 'model.', 'community', 'reduce', 'another', 'radio', 'research.', 'image', 'social', 'believe', 'various', 'member', 'until.', 'consumer', 'control', 'four', 'project', 'send.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,533,585,823,1208,1243,1256,2230,2481,3525,4430,4563,4723,5286,5303,5850,5952,6647,6790,7066,7281,7860,7936,8159,8166,8174,8338,9086,9156,9475,9527],[0.691153161953081,3.914021008090819,5.117993812416755,4.42484663185681,2.7508701982851385,4.019381523748645,3.125563647726549,3.914021008090819,4.137164559405029,4.830311739964974,4.607168188650764,4.137164559405029,3.914021008090819,4.019381523748645,4.270695952029551,0.691153161953081,5.117993812416755,4.607168188650764,4.42484663185681,2.8844015909096608,0.6792718340663283,2.958509563063383,0.691153161953081,3.577548771469606,4.270695952029551,4.607168188650764,0.691153161953081,4.42484663185681,3.8187108282864943,4.270695952029551,4.019381523748645])",0.0
F202,"['wait', 'pressure', 'dog', 'health', 'magazine.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,2419,4377,5477,5661,5850,7281,7936,8338,8805,9564],[0.691153161953081,4.830311739964974,2.60568818844064,4.607168188650764,3.914021008090819,0.691153161953081,0.6792718340663283,0.691153161953081,0.691153161953081,4.270695952029551,4.270695952029551])",0.0
F197,"['kitchen', 'get', 'college', 'create', 'degree.', 'though', 'human', 'current', 'study', 'attack', 'system.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,756,1404,3385,3892,4224,4928,5693,5850,6358,6747,7281,7936,8057,8303,8338,9189,9426],[0.691153161953081,4.019381523748645,4.607168188650764,3.914021008090819,2.5530444549552183,4.137164559405029,4.607168188650764,4.830311739964974,0.691153161953081,5.117993812416755,2.5530444549552183,0.6792718340663283,0.691153161953081,4.607168188650764,3.7316994512968646,0.691153161953081,4.019381523748645,4.607168188650764])",0.0
R128,"['manager', 'federal', 'work.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[360,633,821,1652,2059,3614,4506,4687,9462],[4.42484663185681,4.607168188650764,2.849310271098391,4.137164559405029,2.6330871626287546,0.667530016189645,0.691153161953081,0.691153161953081,0.691153161953081])",1.0
F157,"['participant', 'opportunity', 'determine.', 'act', 'message', 'woman.', 'discover', 'set', 'perform', 'discussion', 'reason', 'people', 'wind.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1098,1278,1978,2259,2715,2944,4170,4263,5315,5342,5396,5850,6928,6976,7281,7936,8338,8512,9813],[0.691153161953081,3.6516567436233283,4.607168188650764,4.830311739964974,2.579019941358479,4.42484663185681,4.607168188650764,4.830311739964974,4.019381523748645,4.42484663185681,4.830311739964974,3.914021008090819,0.691153161953081,4.607168188650764,3.7316994512968646,0.6792718340663283,0.691153161953081,0.691153161953081,5.523458920524919,2.997730276216664])",0.0
F117,"['serious', 'role', 'key', 'cup', 'writer', 'late', 'future.', 'least', 'finally', 'professional', 'hold.', 'job', 'fine', 'actually', 'time', 'campaign', 'several', 'would.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[23,503,557,1117,1410,1634,1817,2155,3059,3079,3131,3350,4377,5850,6431,6447,6675,6906,7281,7936,8157,8338,8547,9227],[4.830311739964974,0.691153161953081,4.607168188650764,3.914021008090819,5.117993812416755,4.42484663185681,3.8187108282864943,4.42484663185681,3.577548771469606,4.270695952029551,4.137164559405029,3.8187108282864943,2.60568818844064,0.691153161953081,4.019381523748645,4.019381523748645,3.8187108282864943,4.137164559405029,0.6792718340663283,0.691153161953081,4.607168188650764,0.691153161953081,5.117993812416755,4.830311739964974])",0.0
F173,"['born', 'relationship', 'either', 'type', 'site.', 'culture', 'nearly', 'magazine', 'far', 'water', 'art.', 'current', 'participant', 'necessary', 'pressure', 'professional.', 'administration', 'matter', 'night', 'develop', 'cold', 'force.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1241,2402,2589,2866,3526,3892,3920,4043,4158,4260,4648,5185,5396,5661,5850,6291,6747,6869,7281,7691,7936,7979,8338,8413,8645,9126,9189,9545],[0.691153161953081,3.8187108282864943,4.137164559405029,4.42484663185681,4.019381523748645,4.137164559405029,2.5530444549552183,4.137164559405029,4.270695952029551,3.7316994512968646,4.137164559405029,4.607168188650764,4.270695952029551,3.914021008090819,3.914021008090819,0.691153161953081,4.830311739964974,2.5530444549552183,4.019381523748645,0.6792718340663283,5.117993812416755,0.691153161953081,3.914021008090819,0.691153161953081,3.383392757028649,4.42484663185681,4.830311739964974,4.019381523748645,3.914021008090819])",0.0
F024,"['professor', 'world', 'result', 'smile', 'loss', 'far', 'catch.', 'central', 'politics', 'stay.', 'figure', 'development', 'music', 'must', 'woman.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[399,503,650,1023,1278,2543,2713,2871,4110,4158,5329,5850,5887,6370,6426,7281,7936,8338,8928,9360,9766],[3.6516567436233283,0.691153161953081,2.958509563063383,4.137164559405029,4.607168188650764,3.6516567436233283,4.830311739964974,4.270695952029551,4.270695952029551,3.7316994512968646,4.42484663185681,0.691153161953081,3.4440173788450834,4.830311739964974,5.117993812416755,0.6792718340663283,0.691153161953081,0.691153161953081,4.830311739964974,3.914021008090819,5.117993812416755])",0.0
F096,"['painting', 'night', 'admit', 'life', 'beat', 'fund', 'truth.', 'work', 'professional', 'lead', 'dark.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1034,2155,2569,3477,3486,4638,4921,5356,5850,6373,6717,6869,7281,7936,8338,8714,9527],[0.691153161953081,4.019381523748645,4.42484663185681,3.577548771469606,3.8187108282864943,2.849310271098391,4.607168188650764,2.849310271098391,4.019381523748645,0.691153161953081,5.523458920524919,5.523458920524919,4.019381523748645,0.6792718340663283,0.691153161953081,0.691153161953081,4.019381523748645,4.019381523748645])",0.0
R247,"['thousand', 'administration', 'economy', 'mind.', 'idea', 'question.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[217,1770,3479,3614,4506,4687,5185,5958,6219,6764,6798,9462],[4.270695952029551,2.958509563063383,4.137164559405029,0.667530016189645,0.691153161953081,0.691153161953081,4.270695952029551,4.137164559405029,3.0385522707369192,5.117993812416755,4.270695952029551,0.691153161953081])",1.0
F226,"['especially', 'today', 'white', 'short', 'structure', 'until.', 'campaign', 'home', 'leg', 'real', 'style.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1262,2259,2996,3365,3500,4430,5843,5850,6290,6675,7281,7936,8173,8338,9691,9806,9813],[0.691153161953081,4.270695952029551,2.579019941358479,3.8187108282864943,4.607168188650764,5.523458920524919,4.607168188650764,3.914021008090819,0.691153161953081,4.607168188650764,3.8187108282864943,0.6792718340663283,0.691153161953081,3.6516567436233283,0.691153161953081,4.270695952029551,4.270695952029551,2.997730276216664])",0.0
F100,"['sit', 'best', 'care', 'chance', 'clear', 'middle.', 'poor', 'role', 'present', 'window', 'difficult', 'entire', 'moment.', 'laugh', 'position', 'social.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[346,503,763,1339,1611,1712,2403,2918,3350,4096,4847,5310,5850,6069,6946,7098,7281,7936,8103,8130,8338,8824,9676],[4.42484663185681,0.691153161953081,4.270695952029551,4.137164559405029,3.7316994512968646,4.270695952029551,4.019381523748645,3.0385522707369192,3.8187108282864943,4.830311739964974,4.607168188650764,3.8187108282864943,0.691153161953081,4.137164559405029,4.42484663185681,4.270695952029551,0.6792718340663283,0.691153161953081,4.270695952029551,4.137164559405029,0.691153161953081,3.914021008090819,3.0385522707369192])",0.0
F246,"['matter', 'once.', 'total', 'represent', 'now.', 'mean', 'power', 'light', 'resource', 'threat', 'north', 'work.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[360,503,909,1670,1720,1778,2259,2402,3056,3802,5850,6279,7281,7936,8070,8338,8692,8717,9813],[4.42484663185681,0.691153161953081,3.8187108282864943,4.270695952029551,4.607168188650764,4.830311739964974,2.579019941358479,4.137164559405029,4.137164559405029,5.117993812416755,0.691153161953081,4.42484663185681,0.6792718340663283,0.691153161953081,4.137164559405029,0.691153161953081,5.523458920524919,4.607168188650764,2.997730276216664])",0.0
F183,"['cost', 'prove', 'nice', 'example.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,1834,3370,4490,5214,5850,7281,7936,8338],[0.691153161953081,2.958509563063383,5.523458920524919,3.914021008090819,3.914021008090819,4.830311739964974,0.691153161953081,0.6792718340663283,0.691153161953081,0.691153161953081])",0.0
R063,"['tell', 'receive', 'role', 'store.', 'deal', 'visit', 'same.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[474,698,1433,1850,3350,3614,4506,4617,4687,6944,7443,9462],[5.523458920524919,3.914021008090819,4.607168188650764,3.914021008090819,3.8187108282864943,0.667530016189645,0.691153161953081,3.6516567436233283,0.691153161953081,2.8154087194227095,5.523458920524919,0.691153161953081])",1.0
R005,"['fact', 'however', 'represent', 'board.', 'region', 'page', 'public', 'throughout', 'perform', 'edge', 'quality.', 'meet', 'main', 'role', 'bring.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[911,1098,1637,1766,1770,2589,2827,3350,3556,3614,3921,4506,4687,5305,5948,7215,8159,8717,9462,9940],[4.42484663185681,3.6516567436233283,3.5085558999826545,4.607168188650764,2.958509563063383,4.42484663185681,4.137164559405029,3.8187108282864943,2.8844015909096608,0.667530016189645,4.607168188650764,0.691153161953081,0.691153161953081,4.830311739964974,3.914021008090819,4.607168188650764,3.577548771469606,4.607168188650764,0.691153161953081,5.117993812416755])",1.0
R084,"['indicate', 'institution', 'participant', 'even', 'very.', 'tell', 'page.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[1850,3243,3556,3614,3813,4506,4687,5396,6406,6466,6485,9462],[3.914021008090819,4.019381523748645,2.8844015909096608,0.667530016189645,4.830311739964974,0.691153161953081,0.691153161953081,3.914021008090819,4.137164559405029,5.523458920524919,4.42484663185681,0.691153161953081])",1.0
R124,"['wait', 'sometimes', 'theory', 'follow', 'fact.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[1468,3614,4506,4687,5047,5477,5869,9192,9367,9462],[4.019381523748645,0.667530016189645,0.691153161953081,0.691153161953081,2.661258039595451,4.607168188650764,4.830311739964974,5.117993812416755,4.270695952029551,0.691153161953081])",1.0
R118,"['congress', 'story', 'food', 'involve', 'southern', 'loss.', 'important', 'lawyer', 'nor.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[690,1967,3614,3743,4506,4687,6271,6855,7066,8439,8653,8728,9021,9462],[4.830311739964974,5.117993812416755,0.667530016189645,4.137164559405029,0.691153161953081,0.691153161953081,4.270695952029551,4.019381523748645,2.8844015909096608,5.117993812416755,4.830311739964974,3.8187108282864943,4.270695952029551,0.691153161953081])",1.0
F001,"['table', 'every', 'yes', 'cover', 'capital.', 'doctor', 'money', 'responsibility', 'improve', 'beyond.', 'yet', 'hand', 'smile', 'more.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[101,142,416,503,650,777,2408,2713,3423,3502,3931,4037,5044,5850,6103,6104,7281,7936,8338,9681],[5.523458920524919,5.523458920524919,4.830311739964974,0.691153161953081,2.958509563063383,4.42484663185681,4.137164559405029,4.830311739964974,4.607168188650764,3.7316994512968646,3.5085558999826545,4.137164559405029,4.607168188650764,0.691153161953081,4.270695952029551,4.137164559405029,0.6792718340663283,0.691153161953081,0.691153161953081,3.8187108282864943])",0.0
F007,"['clear', 'nothing', 'drug', 'next', 'maybe.', 'history', 'hold', 'parent', 'whole', 'rise', 'large', 'best.', 'market', 'young', 'structure', 'claim.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,627,1611,1876,2066,2389,2657,2875,2996,4292,4816,5850,6043,6543,7022,7281,7809,7860,7936,8273,8338,9876,9932],[0.691153161953081,4.42484663185681,3.7316994512968646,4.830311739964974,2.7508701982851385,4.42484663185681,3.7316994512968646,4.607168188650764,3.8187108282864943,4.42484663185681,3.8187108282864943,0.691153161953081,5.117993812416755,4.270695952029551,4.019381523748645,0.6792718340663283,4.270695952029551,2.958509563063383,0.691153161953081,4.137164559405029,0.691153161953081,2.7508701982851385,5.523458920524919])",0.0
F046,"['ahead', 'weight', 'exactly', 'tough', 'mean.', 'dark', 'old', 'sing', 'dark', 'yes.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[503,697,1208,2096,2601,3184,5447,5850,6451,7083,7281,7936,8004,8268,8338,8457],[0.691153161953081,7.828042016181638,2.7508701982851385,3.914021008090819,5.117993812416755,2.849310271098391,3.5085558999826545,0.691153161953081,3.6516567436233283,4.830311739964974,0.6792718340663283,0.691153161953081,4.42484663185681,3.3262343431887,0.691153161953081,4.607168188650764])",0.0
R103,"['child', 'none', 'marriage', 'opportunity', 'sister', 'range', 'true.', 'risk', 'read', 'contain', 'building', 'compare.', 'rule', 'day', 'scientist', 'drug.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[165,343,3521,3614,3980,4506,4570,4687,5493,5852,6226,6229,6976,7066,7244,7493,7650,8794,9133,9462,9831],[4.137164559405029,4.019381523748645,4.270695952029551,0.667530016189645,4.830311739964974,0.691153161953081,5.117993812416755,0.691153161953081,4.607168188650764,4.019381523748645,4.607168188650764,4.270695952029551,3.7316994512968646,2.8844015909096608,3.8187108282864943,4.137164559405029,4.019381523748645,4.137164559405029,4.137164559405029,0.691153161953081,3.6516567436233283])",1.0
R037,"['avoid', 'notice', 'star', 'send', 'modern', 'boy.', 'free', 'particularly', 'page.', 'every', 'argue', 'east', 'nice', 'writer.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[1073,1388,1525,2336,3370,3614,3730,3813,4506,4687,4991,5170,5432,5523,6443,6576,7857,8046,9462,9681],[4.830311739964974,3.914021008090819,4.019381523748645,3.914021008090819,3.914021008090819,0.667530016189645,4.019381523748645,4.830311739964974,0.691153161953081,0.691153161953081,2.503034034380557,4.019381523748645,2.6902455764687034,4.019381523748645,3.8187108282864943,4.137164559405029,5.523458920524919,4.830311739964974,0.691153161953081,3.8187108282864943])",1.0
F193,"['remember', 'technology', 'majority.', 'officer', 'safe', 'foot.', 'everything', 'senior', 'certain', 'board', 'decide', 'maybe.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,696,1020,2041,2875,3709,3892,4144,5685,5850,6747,7281,7454,7642,7936,8293,8338,9156,9288],[0.691153161953081,4.137164559405029,2.4324164671666035,4.830311739964974,4.607168188650764,5.117993812416755,2.5530444549552183,3.914021008090819,3.7316994512968646,0.691153161953081,2.5530444549552183,0.6792718340663283,4.607168188650764,4.270695952029551,0.691153161953081,4.137164559405029,0.691153161953081,3.8187108282864943,3.8187108282864943])",0.0
R166,"['political', 'past.', 'part', 'event', 'strong', 'draw', 'peace', 'situation', 'probably', 'drop.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[2297,3136,3308,3556,3614,3935,4506,4687,6355,6697,7728,8167,8740,8852,9462],[4.019381523748645,4.42484663185681,5.117993812416755,2.8844015909096608,0.667530016189645,4.019381523748645,0.691153161953081,0.691153161953081,4.42484663185681,5.117993812416755,4.607168188650764,4.270695952029551,3.7316994512968646,5.117993812416755,0.691153161953081])",1.0
F017,"['camera', 'writer', 'realize', 'high', 'five', 'ever', 'begin.', 'must', 'congress', 'guess', 'sea', 'seat', 'along.', 'image', 'watch', 'minute', 'her.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[47,503,1023,1582,1650,1766,2066,2116,2708,3357,5303,5594,5850,5974,6906,7274,7281,7748,7936,8338,8660,8728,9617,9876],[4.270695952029551,0.691153161953081,4.137164559405029,3.914021008090819,4.270695952029551,4.607168188650764,2.7508701982851385,4.270695952029551,3.7316994512968646,5.117993812416755,4.270695952029551,4.270695952029551,0.691153161953081,3.7316994512968646,4.137164559405029,5.117993812416755,0.6792718340663283,5.523458920524919,0.691153161953081,0.691153161953081,4.42484663185681,3.8187108282864943,4.019381523748645,2.7508701982851385])",0.0
R008,"['toward', 'kitchen', 'choose', 'interest', 'impact.', 'live', 'feel', 'information', 'sell', 'moment', 'skin.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[70,493,756,2706,3115,3194,3401,3614,4485,4506,4687,5324,8190,9034,9144,9462,9706],[4.830311739964974,4.137164559405029,4.019381523748645,5.523458920524919,4.830311739964974,4.270695952029551,4.42484663185681,0.667530016189645,4.270695952029551,0.691153161953081,0.691153161953081,5.117993812416755,4.270695952029551,2.8844015909096608,2.7508701982851385,0.691153161953081,3.914021008090819])",1.0
F071,"['bed', 'arrive', 'majority', 'let.', 'onto', 'course', 'six', 'bad', 'person', 'white.', 'environmental', 'page', 'account', 'wind', 'role', 'himself.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,2558,2827,3249,3350,3486,3564,3652,3792,4319,4921,5401,5850,6027,6877,7281,7391,7936,7956,8338,9187,9244,9497],[0.691153161953081,4.42484663185681,4.137164559405029,4.270695952029551,3.8187108282864943,2.849310271098391,4.830311739964974,4.42484663185681,3.8187108282864943,3.8187108282864943,2.849310271098391,3.914021008090819,0.691153161953081,4.607168188650764,5.523458920524919,0.6792718340663283,4.607168188650764,0.691153161953081,4.42484663185681,0.691153161953081,4.607168188650764,4.830311739964974,4.42484663185681])",0.0
